Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6703.00,Final Fantasy Type-0,XOne,2015.00,Role-Playing,Square Enix,0.15,0.07,0,0.02,0.25
6704.00,World Series Baseball 2K3,PS2,2003.00,Sports,Sega,0.12,0.1,0,0.03,0.25
6705.00,Freshly-Picked: Tingle's Rosy Rupeeland,DS,2006.00,Role-Playing,Nintendo,0.00,0.01,0.24,0,0.25
6706.00,Pro Yakyuu Team o Tsukurou!,SAT,1998.00,Sports,Sega,0.00,0.00,0.25,0,0.25
6707.00,L.A. Noire: The Complete Edition,PC,2011.00,Adventure,Take-Two Interactive,0.08,0.13,0,0.04,0.25
6708.00,Sentimental Graffiti,SAT,1998.00,Adventure,NEC Interchannel,0.00,0.00,0.25,0,0.25
6709.00,Hitman: Absolution,PC,2012.00,Action,Square Enix,0.03,0.17,0,0.04,0.25
6710.00,Bolt,X360,2008.00,Adventure,Disney Interactive Studios,0.18,0.05,0,0.02,0.25
6711.00,Marvel: Ultimate Alliance 2,PSP,2009.00,Role-Playing,Activision,0.17,0.04,0,0.04,0.25
6712.00,The Legend of Legacy,3DS,2015.00,Role-Playing,FuRyu,0.11,0.02,0.1,0.01,0.25
6713.00,Disgaea 2: Dark Hero Days,PSP,2009.00,Role-Playing,Nippon Ichi Software,0.1,0.01,0.12,0.02,0.25
6714.00,Devil Kings,PS2,2005.00,Action,Capcom,0.03,0.03,0.18,0.01,0.25
6715.00,Ultimate Band,Wii,2008.00,Misc,Disney Interactive Studios,0.2,0.03,0,0.02,0.25
6716.00,NBA Jam Tournament Edition,PS,1995.00,Sports,Acclaim Entertainment,0.14,0.09,0,0.02,0.25
6717.00,Far Cry Instincts Predator,X360,2006.00,Shooter,Ubisoft,0.2,0.03,0,0.02,0.25
6718.00,Medabots AX: Metabee,GBA,2002.00,Role-Playing,Natsume,0.18,0.07,0,0,0.25
6719.00,Tennis no Oji-Sama: Genius Boys Academy,GBA,2002.00,Sports,Konami Digital Entertainment,0.00,0.00,0.24,0.01,0.25
6720.00,X-Men: Destiny,PS3,2011.00,Action,Activision,0.14,0.08,0,0.03,0.25
6721.00,Shadow Man,PS,1998.00,Action,Acclaim Entertainment,0.14,0.09,0,0.02,0.25
6722.00,X-Men Origins: Wolverine,Wii,2009.00,Action,Activision,0.19,0.04,0,0.02,0.25
6723.00,Netsu Chu! Pro Yakyuu 2002,PS2,2002.00,Sports,Namco Bandai Games,0.00,0.00,0.25,0,0.25
6724.00,Ninja Gaiden 3,X360,2012.00,Action,Tecmo Koei,0.16,0.05,0.03,0.02,0.25
6725.00,Ben 10 Ultimate Alien: Cosmic Destruction,PS3,2010.00,Platform,D3Publisher,0.12,0.09,0,0.04,0.25
6726.00,Yakuza Zero: The Place of Oath,PS3,2015.00,Action,Sega,0.00,0.00,0.25,0,0.25
6727.00,Prince of Persia: The Forgotten Sands,Wii,2010.00,Action,Ubisoft,0.11,0.11,0,0.02,0.25
6728.00,Dynasty Warriors 6,PS2,2008.00,Action,Tecmo Koei,0.12,0.09,0,0.03,0.25
6729.00,Imagine: Zookeeper,DS,2009.00,Simulation,Ubisoft,0.16,0.06,0,0.02,0.25
6730.00,Porky's,2600.00,1982.00,Action,20th Century Fox Video Games,0.23,0.01,0,0,0.25
6731.00,America's Army: Rise of a Soldier,XB,2005.00,Shooter,Ubisoft,0.19,0.05,0,0.01,0.25
6732.00,Grandia,PS,1999.00,Role-Playing,Ubisoft,0.14,0.09,0,0.02,0.25
6733.00,TV Superstars,PS3,2010.00,Misc,Sony Computer Entertainment,0.07,0.13,0,0.05,0.25
6734.00,Armored Core 4,X360,2007.00,Simulation,505 Games,0.19,0.01,0.03,0.02,0.25
6735.00,F1 2000,PS,2000.00,Racing,Electronic Arts,0.14,0.09,0,0.02,0.25
6736.00,Littlest Pet Shop: Country Friends,DS,2009.00,Simulation,Electronic Arts,0.23,0.00,0,0.02,0.25
6737.00,Dood's Big Adventure,Wii,2010.00,Platform,THQ,0.22,0.01,0,0.02,0.25
6738.00,Pirates of the Caribbean: The Legend of Jack Sparrow,PS2,2006.00,Adventure,Ubisoft,0.12,0.09,0,0.03,0.25
6739.00,We Love Golf!,Wii,2007.00,Sports,Capcom,0.2,0.01,0.03,0.02,0.25
6740.00,WRC: World Rally Championship,PS2,2001.00,Racing,Sony Computer Entertainment,0.12,0.09,0,0.03,0.25
6741.00,"Ed, Edd n Eddy: The Mis-Edventures",GC,2005.00,Platform,Midway Games,0.19,0.05,0,0.01,0.25
6742.00,Cars: Mater-National Championship,PS2,2007.00,Racing,THQ,0.12,0.09,0,0.03,0.25
6743.00,Dreamworks Madagascar Kartz,X360,2009.00,Racing,Activision,0.14,0.09,0,0.02,0.25
6744.00,Harry Potter and the Order of the Phoenix,PS3,2007.00,Action,Electronic Arts,0.18,0.04,0,0.03,0.25
6745.00,Anno 2205,PC,2015.00,Strategy,Ubisoft,0.02,0.22,0,0.01,0.25
6746.00,Dune 2000,PS,1999.00,Strategy,Electronic Arts,0.14,0.09,0,0.02,0.25
6747.00,Cradle of Rome,DS,2008.00,Puzzle,Rising Star Games,0.06,0.16,0,0.03,0.25
6748.00,Monster Hunter G,Wii,2009.00,Role-Playing,Capcom,0.00,0.00,0.25,0,0.25
6749.00,Fuel,PS3,2009.00,Racing,Codemasters,0.08,0.12,0,0.05,0.25
6750.00,Hasbro Family Game Night 3,PS3,2010.00,Misc,Electronic Arts,0.18,0.04,0,0.03,0.25
6751.00,Pro Evolution Soccer 2014,X360,2013.00,Action,Konami Digital Entertainment,0.06,0.16,0,0.03,0.25
6752.00,Project Overkill,PS,1996.00,Shooter,Konami Digital Entertainment,0.14,0.09,0,0.02,0.25
6753.00,Jumping Flash! 2,PS,1996.00,Platform,Sony Computer Entertainment,0.05,0.03,0.15,0.02,0.25
6754.00,Nickelodeon Party Blast,GC,2002.00,Misc,Atari,0.19,0.05,0,0.01,0.25
6755.00,SBK Superbike World Championship,PS3,2008.00,Racing,Black Bean Games,0.12,0.11,0,0.02,0.25
6756.00,Final Fantasy XI: Chains of Promathia,PS2,2004.00,Role-Playing,Square Enix,0.12,0.09,0,0.03,0.25
6757.00,Choro Q2,PS,1997.00,Racing,Takara,0.00,0.00,0.23,0.02,0.25
6758.00,Disney's A Christmas Carol,DS,2009.00,Adventure,Disney Interactive Studios,0.22,0.01,0,0.02,0.25
6759.00,Butt Ugly Martians: B.K.M. Battles,GBA,2002.00,Action,Vivendi Games,0.18,0.07,0,0,0.25
6760.00,Major League Baseball 2K7,PS3,2007.00,Sports,Spike,0.23,0.00,0,0.02,0.25
6761.00,X-Men Legends II: Rise of Apocalypse,GC,2005.00,Role-Playing,Activision,0.19,0.05,0,0.01,0.25
6762.00,Sorry! / Aggravation / Scrabble Junior,GBA,2005.00,Misc,Zoo Digital Publishing,0.18,0.07,0,0,0.25
6763.00,Driver '76,PSP,2007.00,Racing,Ubisoft,0.03,0.14,0,0.08,0.25
6764.00,Turning Point: Fall of Liberty,PS3,2008.00,Shooter,Codemasters,0.21,0.01,0,0.02,0.25
6765.00,NBA Courtside 2002,GC,2002.00,Sports,Nintendo,0.19,0.05,0,0.01,0.25
6766.00,How to Train Your Dragon 2,3DS,2014.00,Adventure,Little Orbit,0.04,0.19,0,0.02,0.25
6767.00,The Adventures of Tintin: The Game,X360,2011.00,Action,Ubisoft,0.07,0.14,0,0.03,0.25
6768.00,Classic NES Series: Excitebike,GBA,2004.00,Racing,Nintendo,0.11,0.04,0.1,0.01,0.25
6769.00,Classic NES Series: Xevious,GBA,2004.00,Shooter,Nintendo,0.08,0.03,0.12,0.01,0.25
6770.00,Avatar: The Last Airbender - Into the Inferno,PS2,2008.00,Adventure,THQ,0.12,0.09,0,0.03,0.25
6771.00,Disney's Planes,DS,2013.00,Simulation,Disney Interactive Studios,0.13,0.1,0,0.02,0.25
6772.00,Dora the Explorer: Journey to the Purple Planet,PS2,2005.00,Adventure,Global Star,0.12,0.09,0,0.03,0.24
6773.00,Tales of Hearts,DS,2008.00,Role-Playing,Namco Bandai Games,0.00,0.00,0.24,0,0.24
6774.00,Digimon World: Data Squad,PS2,2006.00,Role-Playing,Namco Bandai Games,0.12,0.09,0,0.03,0.24
6775.00,Dynasty Warriors 7,X360,2011.00,Action,Tecmo Koei,0.16,0.07,0,0.02,0.24
6776.00,Catz,GBA,2005.00,Simulation,Ubisoft,0.18,0.06,0,0,0.24
6777.00,Jikkyou Powerful Pro Yakyuu 2001,PS,2001.00,Sports,Konami Digital Entertainment,0.00,0.00,0.23,0.02,0.24
6778.00,Transformers: War for Cybertron (DS Version),DS,2010.00,Shooter,Activision,0.22,0.01,0,0.02,0.24
6779.00,Mega Man X Collection,PS2,N/A,Misc,Unknown,0.12,0.09,0,0.03,0.24
6780.00,Trials Fusion,XOne,2014.00,Racing,Ubisoft,0.12,0.1,0,0.02,0.24
6781.00,LEGO Ninjago: Shadow of Ronin,PSV,2015.00,Action,Warner Bros. Interactive Entertainment,0.03,0.16,0,0.05,0.24
6782.00,Avalon Code,DS,2008.00,Role-Playing,Rising Star Games,0.11,0.00,0.12,0.01,0.24
6783.00,That's So Raven: Psychic on the Scene,DS,2006.00,Adventure,Disney Interactive Studios,0.23,0.00,0,0.02,0.24
6784.00,Monster Jam: Path of Destruction,PS3,2010.00,Racing,Activision,0.21,0.02,0,0.02,0.24
6785.00,Tongari Boushi to Oshare na Mahou Tsukai,DS,2011.00,Action,Konami Digital Entertainment,0.00,0.00,0.24,0,0.24
6786.00,Panzer General,PS,1995.00,Strategy,Mindscape,0.14,0.09,0,0.02,0.24
6787.00,Broken Sword: Shadow of the Templars - The Director's Cut,Wii,2009.00,Adventure,Ubisoft,0.12,0.1,0,0.02,0.24
6788.00,Gallop Racer (JP),PS,1996.00,Sports,Tecmo Koei,0.04,0.03,0.16,0.02,0.24
6789.00,Spawn the Eternal,PS,1997.00,Action,Sony Computer Entertainment,0.14,0.09,0,0.02,0.24
6790.00,MLB,PSP,2005.00,Sports,Sony Computer Entertainment,0.23,0.00,0,0.02,0.24
6791.00,Army Men: Sarge's Heroes 2,PS,2000.00,Shooter,3DO,0.14,0.09,0,0.02,0.24
6792.00,Command & Conquer 3: Kane's Wrath,X360,2008.00,Strategy,Electronic Arts,0.16,0.06,0,0.02,0.24
6793.00,Dreamcast Collection,X360,2011.00,Misc,Sega,0.16,0.07,0,0.02,0.24
6794.00,Madden NFL 13,WiiU,2012.00,Sports,Electronic Arts,0.22,0.00,0,0.02,0.24
6795.00,Corpse Party: Blood Drive,PSV,2014.00,Adventure,Marvelous Interactive,0.11,0.03,0.06,0.05,0.24
6796.00,Homefront,PC,2011.00,Shooter,THQ,0.11,0.1,0,0.03,0.24
6797.00,Disney Stitch Jam,DS,2009.00,Misc,Disney Interactive Studios,0.08,0.00,0.16,0,0.24
6798.00,Bakugan: Battle Brawlers,X360,2009.00,Action,Activision,0.2,0.02,0,0.02,0.24
6799.00,Britney's Dance Beat,PS2,2002.00,Misc,THQ,0.12,0.09,0,0.03,0.24
6800.00,Guitar Freaks,PS,1999.00,Simulation,Konami Digital Entertainment,0.00,0.00,0.23,0.02,0.24
6801.00,World Soccer Winning Eleven 7,PS2,2003.00,Sports,Konami Digital Entertainment,0.12,0.09,0,0.03,0.24
6802.00,Ace Combat: Assault Horizon Legacy,3DS,2011.00,Simulation,Namco Bandai Games,0.1,0.06,0.08,0.01,0.24
6803.00,Cabela's Outdoor Adventures (2009),X360,2009.00,Sports,Activision Value,0.23,0.00,0,0.02,0.24
6804.00,SRS: Street Racing Syndicate,XB,2004.00,Racing,Namco Bandai Games,0.18,0.05,0,0.01,0.24
6805.00,Namco Tennis Smash Court,PS,1995.00,Sports,Sony Computer Entertainment,0.00,0.00,0.23,0.02,0.24
6806.00,Vexx,PS2,2003.00,Platform,Acclaim Entertainment,0.12,0.09,0,0.03,0.24
6807.00,The Incredible Hulk,DS,2008.00,Action,Sega,0.22,0.00,0,0.02,0.24
6808.00,BioShock 2,PC,N/A,Shooter,Take-Two Interactive,0.02,0.19,0,0.04,0.24
6809.00,Marvel vs. Capcom Origins,PS2,2006.00,Fighting,Capcom,0.11,0.08,0.02,0.03,0.24
6810.00,Pro Yaky? Spirits 2011,PSP,2011.00,Sports,Konami Digital Entertainment,0.00,0.00,0.24,0,0.24
6811.00,Imagine: Teacher Class Trip,DS,2009.00,Adventure,Ubisoft,0.1,0.12,0,0.02,0.24
6812.00,TimeSplitters: Future Perfect,PS2,2005.00,Shooter,Electronic Arts,0.12,0.09,0,0.03,0.24
6813.00,Final Fantasy Fables: Chocobo Tales,DS,2006.00,Adventure,Ubisoft,0.11,0.01,0.12,0.01,0.24
6814.00,Harvest Moon: Magical Melody,GC,2005.00,Simulation,Ubisoft,0.19,0.05,0,0.01,0.24
6815.00,Genma Onimusha,XB,2002.00,Action,Capcom,0.14,0.04,0.05,0.01,0.24
6816.00,DK: King of Swing,GBA,2005.00,Platform,Nintendo,0.17,0.06,0,0,0.24
6817.00,K-1 Revenge,PS,1997.00,Fighting,Xing Entertainment,0.04,0.03,0.16,0.02,0.24
6818.00,G-Police,PS,1997.00,Action,Psygnosis,0.13,0.09,0,0.02,0.24
6819.00,Pure Futbol,PS3,2010.00,Sports,Ubisoft,0.06,0.13,0,0.05,0.24
6820.00,Spider-Man: Shattered Dimensions,Wii,2010.00,Action,Activision,0.13,0.09,0,0.02,0.24
6821.00,Corvette,XB,2003.00,Racing,TDK Mediactive,0.18,0.05,0,0.01,0.24
6822.00,Atelier Meruru: Alchemist of Arland 3,PS3,2011.00,Role-Playing,Nippon Ichi Software,0.05,0.00,0.18,0.01,0.24
6823.00,AC/DC LIVE: Rock Band Track Pack,PS3,2008.00,Misc,MTV Games,0.21,0.01,0,0.02,0.24
6824.00,Deca Sports 3,Wii,2010.00,Sports,Hudson Soft,0.15,0.07,0,0.02,0.24
6825.00,Harry Potter and the Goblet of Fire,DS,2005.00,Action,Electronic Arts,0.21,0.02,0,0.02,0.24
6826.00,Midway Arcade Treasures: Extended Play,PSP,2005.00,Misc,Midway Games,0.21,0.01,0,0.02,0.24
6827.00,F1 2015,XOne,2015.00,Racing,Codemasters,0.08,0.15,0,0.02,0.24
6828.00,Skylanders SWAP Force,3DS,2013.00,Platform,Activision,0.1,0.12,0,0.02,0.24
6829.00,Bass Pro Shops: The Hunt,Wii,2010.00,Sports,XS Games,0.23,0.00,0,0.02,0.24
6830.00,"What Did I Do to Deserve This, My Lord!? 2",PSP,2008.00,Role-Playing,Nippon Ichi Software,0.05,0.00,0.18,0.01,0.24
6831.00,Boogie SuperStar,Wii,2008.00,Misc,Electronic Arts,0.2,0.02,0,0.02,0.24
6832.00,Burnout 2: Point of Impact,XB,2003.00,Racing,Acclaim Entertainment,0.18,0.05,0,0.01,0.24
6833.00,Rock Band Track Pack Volume 1,Wii,2008.00,Misc,MTV Games,0.17,0.05,0,0.02,0.24
6834.00,Singularity,PS3,N/A,Shooter,Unknown,0.17,0.04,0.01,0.03,0.24
6835.00,Super Monkey Ball Deluxe,PS2,2005.00,Misc,Sega,0.12,0.09,0,0.03,0.24
6836.00,Street Fighter X Tekken,PSV,2012.00,Fighting,Capcom,0.14,0.05,0.01,0.04,0.24
6837.00,Kill.Switch,XB,2003.00,Shooter,Namco Bandai Games,0.18,0.05,0,0.01,0.24
6838.00,Ben 10 Ultimate Alien: Cosmic Destruction,PSP,2010.00,Platform,D3Publisher,0.1,0.09,0,0.05,0.24
6839.00,Metro 2033,PC,2010.00,Shooter,THQ,0.00,0.19,0,0.05,0.24
6840.00,Peter Jackson's King Kong: The Official Game of the Movie,GC,2005.00,Action,Ubisoft,0.19,0.05,0,0.01,0.24
6841.00,Stella Glow,3DS,2015.00,Role-Playing,Atlus,0.16,0.01,0.05,0.02,0.24
6842.00,Dancing With The Stars,Wii,2007.00,Misc,Activision,0.22,0.00,0,0.02,0.24
6843.00,Summon Night 3,PS2,2003.00,Role-Playing,Banpresto,0.00,0.00,0.24,0,0.24
6844.00,Pro Yaky? Spirits 2010,PSP,2010.00,Sports,Konami Digital Entertainment,0.00,0.00,0.24,0,0.24
6845.00,The Simpsons: Road Rage,GC,2001.00,Racing,Electronic Arts,0.19,0.05,0,0.01,0.24
6846.00,Megamind: Mega Team Unite,Wii,2010.00,Adventure,THQ,0.16,0.06,0,0.02,0.24
6847.00,PDC World Championship Darts 2008,Wii,2008.00,Sports,Oxygen Interactive,0.02,0.21,0,0.01,0.24
6848.00,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE,PS2,2006.00,Misc,Sega,0.00,0.00,0.24,0,0.24
6849.00,Azurik: Rise of Perathia,XB,2001.00,Action,Microsoft Game Studios,0.18,0.05,0,0.01,0.24
6850.00,Luminous Arc,DS,2007.00,Role-Playing,Rising Star Games,0.16,0.00,0.06,0.01,0.24
6851.00,All Grown Up!: Game Boy Advance Video Volume 1,GBA,2004.00,Misc,N/A,0.17,0.06,0,0,0.24
6852.00,The Lord of the Rings: Aragorn's Quest,Wii,2010.00,Action,Warner Bros. Interactive Entertainment,0.17,0.05,0,0.02,0.24
6853.00,Dragon Ball Z: Sagas,XB,2005.00,Fighting,Atari,0.18,0.05,0,0.01,0.24
6854.00,Paws & Claws: Pet Resort,DS,2008.00,Simulation,THQ,0.22,0.00,0,0.02,0.24
6855.00,Grand Slam Tennis 2,PS3,2012.00,Sports,Electronic Arts,0.09,0.11,0,0.04,0.24
6856.00,Sakura Wars: Atsuki Chishio Ni,PS2,2003.00,Role-Playing,Sega,0.00,0.00,0.24,0,0.24
6857.00,Ms. Pac-Man: Maze Madness / Pac-Man World,GBA,2005.00,Puzzle,Namco Bandai Games,0.17,0.06,0,0,0.24
6858.00,NHRA Championship Drag Racing,PS2,2005.00,Racing,ValuSoft,0.12,0.09,0,0.03,0.24
6859.00,The Price is Right 2010 Edition,Wii,2009.00,Misc,Ubisoft,0.22,0.00,0,0.02,0.24
6860.00,Monster Jam,PS2,2007.00,Racing,Activision,0.12,0.09,0,0.03,0.24
6861.00,Valhalla Knights,PSP,2006.00,Role-Playing,Rising Star Games,0.15,0.00,0.07,0.01,0.24
6862.00,Harvest Moon: Another Wonderful Life,GC,2004.00,Role-Playing,Marvelous Interactive,0.19,0.05,0,0.01,0.24
6863.00,NBA Live 10,PSP,2009.00,Sports,Electronic Arts,0.21,0.00,0.01,0.02,0.24
6864.00,The Godfather (US & Others sales),X360,2006.00,Action,Electronic Arts,0.2,0.02,0,0.02,0.24
6865.00,Jikkyou Powerful Pro Yakyuu 15,PS2,2008.00,Sports,Konami Digital Entertainment,0.00,0.00,0.24,0,0.24
6866.00,MX vs. ATV Reflex,PSP,2009.00,Racing,THQ,0.18,0.03,0,0.03,0.24
6867.00,Bakugan: Battle Brawlers,PS3,2009.00,Action,Activision,0.19,0.03,0,0.02,0.24
6868.00,Front Line,2600.00,1981.00,Action,Taito,0.22,0.01,0,0,0.24
6869.00,Paperboy,N64,1999.00,Action,Midway Games,0.19,0.05,0,0,0.24
6870.00,South Park: Chef's Luv Shack,N64,1999.00,Misc,Acclaim Entertainment,0.19,0.05,0,0,0.24
6871.00,Midway's Greatest Arcade Hits Volume 1,N64,2000.00,Misc,Midway Games,0.19,0.05,0,0,0.24
6872.00,Road Rash 64,N64,1999.00,Racing,THQ,0.19,0.05,0,0,0.24
6873.00,Ready 2 Rumble Boxing: Round 2,N64,2000.00,Fighting,Midway Games,0.19,0.05,0,0,0.24
6874.00,Army Men: Air Combat,N64,2000.00,Action,3DO,0.19,0.05,0,0,0.24
6875.00,Rock Band Track Pack Volume 2,Wii,2008.00,Misc,MTV Games,0.21,0.02,0,0.02,0.24
6876.00,NCAA College Basketball 2K3,PS2,2002.00,Sports,Sega,0.12,0.09,0,0.03,0.24
6877.00,Mobile Suit Gundam Battlefield Record U.C.0081,PS3,2009.00,Action,Namco Bandai Games,0.00,0.00,0.24,0,0.24
6878.00,Harry Potter and the Deathly Hallows - Part 2,DS,2011.00,Action,Electronic Arts,0.12,0.1,0,0.02,0.24
6879.00,NCAA March Madness 2004,XB,2003.00,Sports,Electronic Arts,0.18,0.05,0,0.01,0.24
6880.00,Lucky Luke,PS,1998.00,Platform,Ocean,0.13,0.09,0,0.02,0.24
6881.00,Fantastic 4,GC,2005.00,Action,Activision,0.19,0.05,0,0.01,0.24
6882.00,Ashes Cricket 2009,Wii,2009.00,Sports,Codemasters,0.00,0.23,0,0.01,0.24
6883.00,Ghost Rider,PSP,2007.00,Action,Take-Two Interactive,0.22,0.00,0,0.02,0.24
6884.00,Tony Hawk's American Sk8land,GBA,2005.00,Sports,Activision,0.17,0.06,0,0,0.24
6885.00,Juiced 2: Hot Import Nights,DS,2007.00,Racing,THQ,0.22,0.00,0,0.02,0.24
6886.00,Are You Smarter than a 5th Grader? Game Time,DS,2009.00,Puzzle,THQ,0.22,0.00,0,0.02,0.24
6887.00,Amazing Adventures: The Forgotten Ruins,DS,2008.00,Adventure,PopCap Games,0.13,0.08,0,0.02,0.24
6888.00,Densetsu no Stafi 3,GBA,2004.00,Platform,Nintendo,0.00,0.00,0.23,0.01,0.24
6889.00,Forsaken,PS,1998.00,Shooter,Acclaim Entertainment,0.13,0.09,0,0.02,0.24
6890.00,Ratchet & Clank: Going Commando (JP weekly sales),PS2,2003.00,Action,Sony Computer Entertainment,0.00,0.00,0.24,0,0.24
6891.00,Pictionary: Ultimate Edition,PS3,2011.00,Misc,THQ,0.15,0.06,0,0.03,0.24
6892.00,LEGO The Hobbit,3DS,2014.00,Action,Warner Bros. Interactive Entertainment,0.09,0.13,0,0.02,0.24
6893.00,Samurai Warriors 4,PS4,2014.00,Action,Tecmo Koei,0.08,0.07,0.06,0.03,0.24
6894.00,The Hobbit,XB,2003.00,Platform,Vivendi Games,0.18,0.05,0,0.01,0.24
6895.00,Dance Dance Revolution: Disney Channel Edition,PS2,2008.00,Simulation,Konami Digital Entertainment,0.12,0.09,0,0.03,0.24
6896.00,DiRT Showdown,X360,2012.00,Racing,Codemasters,0.08,0.14,0,0.02,0.24
6897.00,Divinity II: Ego Draconis,X360,2009.00,Role-Playing,DTP Entertainment,0.18,0.04,0,0.02,0.24
6898.00,Checkers,2600.00,1980.00,Misc,Atari,0.22,0.01,0,0,0.24
6899.00,Front Mission: Gun Hazard,SNES,1996.00,Role-Playing,SquareSoft,0.00,0.00,0.24,0,0.24
6900.00,X-Men: Destiny,X360,2011.00,Action,Activision,0.18,0.05,0,0.02,0.24
6901.00,Hello Kitty Seasons,Wii,2010.00,Adventure,Namco Bandai Games,0.16,0.06,0,0.02,0.24
6902.00,Chibi-Robo! Zip Lash,3DS,2015.00,Platform,Nintendo,0.09,0.08,0.06,0.02,0.24
6903.00,4x4 EVO 2,XB,2001.00,Racing,Gathering of Developers,0.18,0.05,0,0.01,0.24
6904.00,XS Airboat Racing,PS,2002.00,Racing,XS Games,0.13,0.09,0,0.02,0.24
6905.00,Lunar: Silver Star Harmony,PSP,2009.00,Role-Playing,GungHo,0.19,0.00,0.03,0.02,0.24
6906.00,Sherlock Holmes and the Mystery of Osborne House,DS,2010.00,Adventure,Focus Home Interactive,0.07,0.14,0,0.03,0.24
6907.00,Grand Theft Auto,GBA,2004.00,Action,Take-Two Interactive,0.17,0.06,0,0,0.24
6908.00,Dora the Explorer: Super Star Adventures,GBA,2004.00,Adventure,Game Factory,0.17,0.06,0,0,0.24
6909.00,Viva Pinata: Party Animals,X360,2007.00,Misc,Microsoft Game Studios,0.19,0.03,0,0.02,0.24
6910.00,Scrabble (Others sales),DS,2009.00,Puzzle,Ubisoft,0.00,0.24,0,0,0.24
6911.00,Asura's Wrath,X360,2012.00,Action,Capcom,0.15,0.06,0.01,0.02,0.24
6912.00,Lego Star Wars: The Force Awakens,XOne,2016.00,Action,Warner Bros. Interactive Entertainment,0.12,0.1,0,0.02,0.24
6913.00,Dynasty Warriors 6 Empires,X360,2009.00,Action,Tecmo Koei,0.16,0.02,0.04,0.02,0.24
6914.00,My Street,PS2,2003.00,Misc,Sony Computer Entertainment,0.12,0.09,0,0.03,0.24
6915.00,Wild 9,PS,1998.00,Action,Interplay,0.13,0.09,0,0.02,0.24
6916.00,Shadow Hearts: Covenant,PS2,2004.00,Role-Playing,Midway Games,0.12,0.09,0,0.03,0.24
6917.00,Tiger Woods PGA Tour 10,PSP,2009.00,Sports,Electronic Arts,0.12,0.07,0,0.05,0.24
6918.00,Shrek's Carnival Craze Party Games,DS,2008.00,Misc,Activision,0.22,0.00,0,0.02,0.24
6919.00,Angry Birds,PC,2011.00,Puzzle,Focus Home Interactive,0.00,0.18,0,0.05,0.24
6920.00,Risen 2: Dark Waters,PS3,2012.00,Role-Playing,Deep Silver,0.04,0.14,0.01,0.05,0.24
6921.00,Danganronpa: Trigger Happy Havoc,PSP,N/A,Misc,Unknown,0.00,0.00,0.24,0,0.24
6922.00,Guitar Hero Live,X360,2015.00,Misc,Activision,0.12,0.1,0,0.02,0.24
6923.00,Game & Wario,WiiU,2013.00,Misc,Nintendo,0.06,0.06,0.11,0.01,0.24
6924.00,PGA Tour 96,PS,1995.00,Sports,Electronic Arts,0.13,0.09,0,0.02,0.24
6925.00,Onechanbara Z2: Chaos,PS4,2014.00,Action,Nippon Ichi Software,0.13,0.02,0.04,0.04,0.24
6926.00,Fallout 3 Game Add-On Pack: Broken Steel and Point Lookout,X360,2009.00,Role-Playing,Bethesda Softworks,0.16,0.06,0,0.02,0.24
6927.00,Covert Ops: Nuclear Dawn,PS,2000.00,Action,Sony Computer Entertainment,0.13,0.09,0,0.02,0.24
6928.00,DanceDanceRevolution II,Wii,N/A,Misc,Konami Digital Entertainment,0.22,0.00,0,0.02,0.24
6929.00,Pictionary: Ultimate Edition,X360,2011.00,Misc,THQ,0.16,0.05,0,0.02,0.24
6930.00,LEGO Harry Potter: Years 5-7,PSV,2012.00,Action,Warner Bros. Interactive Entertainment,0.09,0.1,0,0.05,0.24
6931.00,TrackMania: Build to Race,Wii,2010.00,Racing,Focus Home Interactive,0.1,0.11,0,0.03,0.24
6932.00,Nintendo Presents: Crossword Collection,DS,2009.00,Puzzle,Nintendo,0.00,0.21,0,0.02,0.24
6933.00,Galaga: Destination Earth,PS,2000.00,Shooter,Hasbro Interactive,0.13,0.09,0,0.02,0.24
6934.00,G.I. Joe: The Rise of Cobra,X360,2009.00,Action,Electronic Arts,0.17,0.05,0,0.02,0.24
6935.00,Ar tonelico Qoga: Knell of Ar Ciel,PS3,2010.00,Role-Playing,Tecmo Koei,0.08,0.01,0.13,0.01,0.24
6936.00,FIFA World Cup Germany 2006,XB,2006.00,Sports,Electronic Arts,0.18,0.05,0,0.01,0.24
6937.00,Polly Pocket: Super Splash Island,GBA,2003.00,Action,Knowledge Adventure,0.17,0.06,0,0,0.24
6938.00,God Eater 2,PSP,2013.00,Role-Playing,Namco Bandai Games,0.00,0.00,0.24,0,0.24
6939.00,Tony Hawk's Downhill Jam,Wii,N/A,Sports,Activision,0.21,0.00,0,0.02,0.24
6940.00,Sesame Street: Elmo's Number Journey,PS,1998.00,Misc,NewKidCo,0.13,0.09,0,0.02,0.24
6941.00,Rampage,2600.00,1988.00,Action,Activision,0.22,0.01,0,0,0.24
6942.00,Dark Cavern,2600.00,1981.00,Shooter,Mattel Interactive,0.22,0.01,0,0,0.24
6943.00,Jewels of the Tropical Lost Island,DS,2010.00,Puzzle,Storm City Games,0.11,0.1,0,0.02,0.24
6944.00,Afro Samurai,X360,2009.00,Action,Atari,0.16,0.05,0,0.02,0.24
6945.00,The Bureau: XCOM Declassified,X360,2013.00,Shooter,Take-Two Interactive,0.1,0.12,0,0.02,0.24
