UF,Sigla Partido,Cargo,Nome candidato,Valor despesa,Tipo despesa,Fonte recurso,EspÈcie recurso,DescriÁao da despesa
SP,PMDB,Deputado Estadual,MARIA REGINA LEAL MARIANO,100.00,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«O DE DIVULGA«√O E PANFLETAGEM REALIZADO ENTRE 26/09/10 A 02/10/10
SP,PMDB,Deputado Estadual,GILBERTO FRANCISCO BORGES,10.00,Materiais de expediente,Outros Recursos nao descritos,Cheque,
SP,PMDB,Deputado Estadual,GILBERTO FRANCISCO BORGES,70.00,Telefone,Outros Recursos nao descritos,Cheque,CREDITO DE TELEFONE MOVEL
SP,PMDB,Deputado Estadual,GILBERTO FRANCISCO BORGES,35.00,Telefone,Outros Recursos nao descritos,Cheque,CREDITO DE TELEFONE MOVEL
SP,PMDB,Deputado Estadual,GILBERTO FRANCISCO BORGES,360.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,150000 SANTINHOS MILHEIRO VALOR R$ 240
SP,PMDB,Deputado Estadual,GILBERTO FRANCISCO BORGES,90.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,VALOR ESTIMADO REFERENTE A NF 3730 5000 SANTINHOS
SP,PMDB,Deputado Estadual,GILBERTO FRANCISCO BORGES,190.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,2000 MIL CARTOES
SP,PMDB,Deputado Estadual,GILBERTO FRANCISCO BORGES,16.70,Despesas postais,Outros Recursos nao descritos,Cheque,
SP,PMDB,Deputado Estadual,GILBERTO FRANCISCO BORGES,110.00,CombustÌveis e lubrificantes,Outros Recursos nao descritos,Cheque,
SP,PMDB,Deputado Estadual,GILBERTO FRANCISCO BORGES,158.30,AlimentaÁ„o,Outros Recursos nao descritos,Cheque,ALIMENTA«√O
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,5000.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,"LOCA«√O DO IM”VEL A AV DOS ESPORTES, 942, DE 15/07 A 03/10/2010                                                                                                                                                                                                "
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,185.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,TRABALHO COM ENTREVISTAS E CONTATO COM MUNÕCIPE DE 20/07 A 02/08/2010
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,300.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,"LOCA«√O DE UM VEÕCULO, NO VALOR DE R$ 300,00, PRE«O DE MERCADO                                                                                                                                                                                                 "
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,500.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,LOCA«√O DE VEÕCULO
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,4200.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,ANUNCIOS NA FOLHA DE LOUVEIRA -TABELA DO DOADOR - 02 ANUNCIOS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,250.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,"LOCA«√O DE VEÕCULOS EM DOA«√O, NO VALOR DE R$ 250,00, DE MERCADO                                                                                                                                                                                               "
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,2158.27,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRODU«√O DE PROGRAMA DE TV
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,720.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,"300000 SANTINHOS, PRE«O DE MERCADO, CONFORME NF NR 122, CNPJ NR 05.278.398/0001-46                                                                                                                                                                             "
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,2000.00,Publicidade por carros de som,Outros Recursos nao descritos,Cheque,SERVI«OS DE CARRO DE SOM
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,65.00,Diversas a especificar,Outros Recursos nao descritos,Cheque,PRODUTOS DE LIMPEZA
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,88.10,Diversas a especificar,Outros Recursos nao descritos,Cheque,PRODUTOS DE LIMPEZA
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,1000.00,CriaÁ„o e inclus„o de p·ginas na internet,Outros Recursos nao descritos,Cheque,MANUTEN«√O DO SITE DA CAMPANHA
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,2000.00,CriaÁ„o e inclus„o de p·ginas na internet,Outros Recursos nao descritos,Cheque,DESENVOLVIMENTO INICIAL DO SITE
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,4500.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,REVISTA BIOGRAFIA DRA ADRIANA
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,12457.50,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,SANTINHOS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,5000.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,FOLDER
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,14000.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,REVISTA BIOGRAFIA DRA ADRIANA
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,500.00,Diversas a especificar,Outros Recursos nao descritos,Cheque,UNIFORME DE PESSOAL
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,3200.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,CONFEC«√O DE ADESIVOS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,728.00,LocaÁ„o/cess„o de bens mÛveis,Outros Recursos nao descritos,Cheque,LOCA«√O DE EQUIPAMENTOS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,56.96,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,213.60,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,600.75,Despesas com pessoal,Outros Recursos nao descritos,Cheque,MOTORISTA C/CARRO
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,178.00,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,400.50,Despesas com pessoal,Outros Recursos nao descritos,Cheque,MOTORISTA
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,213.60,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,464.90,Bens permanentes,Outros Recursos nao descritos,Cheque,"MACHADINHA, SERROTE, CAVADEIRA, CHIBANCA, P… DE CABRA, MARTELO, MARRETA, ALICATE, TRENA, CHAVE DE FENDA E TORQUES                                                                                                                                              "
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,223.10,Bens permanentes,Outros Recursos nao descritos,Cheque,"ALICATEM MACHADINHA, TRENA, MARRETA, MARTELO, ALICATE E ENXADA                                                                                                                                                                                                 "
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,33.50,Bens permanentes,Outros Recursos nao descritos,Cheque,ALICATE E MACHADINHA
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,193.00,Bens permanentes,Outros Recursos nao descritos,Cheque,"ALICATE, MARTELO E TESOURA                                                                                                                                                                                                                                     "
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,8516.00,LocaÁ„o/cess„o de bens imÛveis,Outros Recursos nao descritos,Cheque,ALUGUEL DO COMITE DE VINHEDO
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,150.00,Bens permanentes,Outros Recursos nao descritos,Cheque,ROTEADOR
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,1267.00,Cess„o ou LocaÁ„o de VeÌculos,Outros Recursos nao descritos,Cheque,LOCA«√O DE VEÕCULO
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,1000.00,Cess„o ou LocaÁ„o de VeÌculos,Outros Recursos nao descritos,Cheque,LOCA«√O DE VEÕCULO
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,1134.00,Cess„o ou LocaÁ„o de VeÌculos,Outros Recursos nao descritos,Cheque,LOCA«√O DE VEÕCULO
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,213.60,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,213.60,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,56.96,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,213.60,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,213.60,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,227.84,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,113.92,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,227.84,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,213.60,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,300.82,Despesas com pessoal,Outros Recursos nao descritos,Cheque,MOTORISTA C/CARRO
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,213.60,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,213.60,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,240.30,Despesas com pessoal,Outros Recursos nao descritos,Cheque,MOTORISTA
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,227.84,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,227.84,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,601.64,Despesas com pessoal,Outros Recursos nao descritos,Cheque,MOTORISTA C/CARRO
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,601.64,Despesas com pessoal,Outros Recursos nao descritos,Cheque,MOTORISTA
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,213.60,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,213.60,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,247.00,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,247.42,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,231.40,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,227.84,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,213.00,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,1504.10,Despesas com pessoal,Outros Recursos nao descritos,Cheque,ASSESSORA DE IMPRENSA
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,213.60,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,320.40,Despesas com pessoal,Outros Recursos nao descritos,Cheque,MOTORISTA
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,227.84,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,450.34,"ProduÁ„o de jingles, vinhetas e slogans",Outros Recursos nao descritos,Cheque,PRODUTOR DE JINGLES/CRIA«√O
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,14.91,LocaÁ„o/cess„o de bens mÛveis,Outros Recursos nao descritos,Cheque,LOCA«√O DE EQUIPAMENTOS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,106.65,Diversas a especificar,Outros Recursos nao descritos,Cheque,C”PIAS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,1000.00,ServiÁos prestados por terceiros,Outros Recursos nao descritos,Cheque,SERVI«OS CONTABEIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,225.00,Publicidade por jornais e revistas,Outros Recursos nao descritos,Cheque,ANUNCIO PUBLICADO EM 30/07/2010
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,480.00,Diversas a especificar,Outros Recursos nao descritos,Cheque,SERVI«OS PROFISSIONAL DE FILMAGEM
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,1588.99,Diversas a especificar,Outros Recursos nao descritos,Cheque,TINTAS E PRODUTOS PARA PINTURA
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,1544.92,CombustÌveis e lubrificantes,Outros Recursos nao descritos,Cheque,COMBUSTIVEL
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,700.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,ETIQUETAS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,66.50,Diversas a especificar,Outros Recursos nao descritos,Cheque,PRODUTOS DE LIMPEZA
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,1310.00,Diversas a especificar,Outros Recursos nao descritos,Cheque,SUPORTE PARA CARRO E OUTROS SERVI«OS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,140.00,Diversas a especificar,Outros Recursos nao descritos,Cheque,SERVI«OS DE CHAVEIRO
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,4600.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,ADESIVO PERFURADO
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,1280.80,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,ADESIVOS E LONA
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,2175.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,BANNER E ADESIVO
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,1953.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,PLACA PS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,98.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,BANNER IMPRESSO
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,579.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,ADESIVO IMPRESSOS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,204.70,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,204.70,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,204.70,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,204.70,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,204.70,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,204.70,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,204.70,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,204.70,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,153.97,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,450.34,Despesas com pessoal,Outros Recursos nao descritos,Cheque,MOTORISTA COM CARRO
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,153.97,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,450.34,Despesas com pessoal,Outros Recursos nao descritos,Cheque,MOTORISTA COM CARRO
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,153.97,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,153.97,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,153.97,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,153.97,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,153.97,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,153.97,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
SP,PMDB,Deputado Estadual,ADRIANA DI NARDO SILVA,153.97,Despesas com pessoal,Outros Recursos nao descritos,Cheque,SERVI«OS GERAIS
