REGI√O,ESTADO,DESTINAT¡RIO,ORIGEM,FORNECEDOR,MEDICAMENTO,APRESENTA«√O,QUANTIDADE,PEDIDO SISMAT,Pauta,STATUS,DATA DE ENTREGA,OBSERVA«√O,
NORDESTE,PIAUÕ,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,1475,-,-,Entrega realizada,3/31/2021,,
NORDESTE,PIAUÕ,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,600,-,-,Entrega realizada,3/31/2021,,
NORDESTE,PIAUÕ,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,925,-,-,Entrega realizada,3/31/2021,,
NORDESTE,PIAUÕ,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,2400,-,-,Entrega realizada,3/31/2021,,
SUDESTE,RIO DE JANEIRO,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,2500,-,-,Entrega realizada,3/31/2021,,
SUDESTE,RIO DE JANEIRO,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,1200,-,-,Entrega realizada,3/31/2021,,
SUDESTE,RIO DE JANEIRO,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,9000,-,-,Entrega realizada,3/31/2021,,
SUDESTE,RIO DE JANEIRO,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,6000,-,-,Entrega realizada,3/31/2021,,
SUDESTE,RIO DE JANEIRO,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 3 mL,4100,-,-,Entrega realizada,3/31/2021,,
NORDESTE,RIO GRANDE DO NORTE,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,375,-,-,Entrega realizada,3/30/2021,,
NORDESTE,RIO GRANDE DO NORTE,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,1200,-,-,Entrega realizada,3/30/2021,,
NORDESTE,RIO GRANDE DO NORTE,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,3925,-,-,Entrega realizada,3/30/2021,,
SUL,RIO GRANDE DO SUL,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,6000,-,-,Entrega realizada,3/28/2021,,
SUL,RIO GRANDE DO SUL,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,2800,-,-,Entrega realizada,3/28/2021,,
SUL,RIO GRANDE DO SUL,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,21525,-,-,Entrega realizada,3/28/2021,,
SUL,RIO GRANDE DO SUL,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,10000,-,-,Entrega realizada,3/28/2021,,
SUL,RIO GRANDE DO SUL,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 3 mL,14990,-,-,Entrega realizada,3/28/2021,,
NORTE,ROND‘NIA,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,2000,-,-,Entrega realizada,3/30/2021,,
NORTE,ROND‘NIA,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,3150,-,-,Entrega realizada,3/30/2021,,
NORTE,ROND‘NIA,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,3470,-,-,Entrega realizada,3/30/2021,,
NORTE,RORAIMA,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,300,-,-,Entrega realizada,3/31/2021,,
SUL,SANTA CATARINA,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,7000,-,-,Entrega realizada,3/30/2021,,
SUL,SANTA CATARINA,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,3700,-,-,Entrega realizada,3/30/2021,,
SUL,SANTA CATARINA,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,35725,-,-,Entrega realizada,3/30/2021,,
SUL,SANTA CATARINA,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,8000,-,-,Entrega realizada,3/30/2021,,
SUL,SANTA CATARINA,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 3 mL,10000,-,-,Entrega realizada,3/30/2021,,
SUDESTE,S√O PAULO,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,6225,-,-,Entrega realizada,3/30/2021,,
SUDESTE,S√O PAULO,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,3700,-,-,Entrega realizada,3/30/2021,,
SUDESTE,S√O PAULO,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,45900,-,-,Entrega realizada,3/30/2021,,
SUDESTE,S√O PAULO,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,22830,-,-,Entrega realizada,3/30/2021,,
SUDESTE,S√O PAULO,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 3 mL,22820,-,-,Entrega realizada,3/30/2021,,
NORDESTE,SERGIPE,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,1000,-,-,Entrega realizada,3/31/2021,,
NORDESTE,SERGIPE,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,2825,-,-,Entrega realizada,3/31/2021,,
NORDESTE,SERGIPE,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,3725,-,-,Entrega realizada,3/31/2021,,
NORDESTE,SERGIPE,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,1610,-,-,Entrega realizada,3/31/2021,,
NORTE,TOCANTINS,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,525,-,-,Entrega realizada,3/31/2021,,
NORTE,AMAZONAS,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,5037,346761,34,Entrega realizada,4/2/2021,,
NORDESTE,BAHIA,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,5932,346762,34,Entrega realizada,4/2/2021,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,3856,346763,34,Entrega realizada,4/2/2021,,
SUDESTE,ESPÕRITO SANTO,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,146,346764,34,Entrega realizada,4/2/2021,,
CENTRO-OESTE,GOI¡S,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,5531,346765,34,Entrega realizada,4/2/2021,,
NORDESTE,MARANH√O,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,718,346766,34,Entrega realizada,4/2/2021,,
CENTRO-OESTE,MATO GROSSO,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,2102,346767,34,Entrega realizada,4/2/2021,,
SUDESTE,MINAS GERAIS,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,3216,346768,34,Entrega realizada,4/2/2021,,
NORTE,PAR¡,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,2841,346769,34,Entrega realizada,4/2/2021,,
NORDESTE,PARAÕBA,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,3107,346770,34,Entrega realizada,4/2/2021,,
SUL,PARAN¡,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,20401,346771,34,Entrega realizada,4/2/2021,,
NORDESTE,PERNAMBUCO,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,2881,346772,34,Entrega realizada,4/2/2021,,
NORDESTE,PIAUÕ,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,501,346773,34,Entrega realizada,4/2/2021,,
NORDESTE,RIO GRANDE DO NORTE,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,2052,346774,34,Entrega realizada,4/2/2021,,
SUL,RIO GRANDE DO SUL,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,18929,346775,34,Entrega realizada,4/2/2021,,
NORTE,ROND‘NIA,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,2005,346776,34,Entrega realizada,4/5/2021,,
SUL,SANTA CATARINA,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,21416,346777,34,Entrega realizada,4/2/2021,,
NORDESTE,SERGIPE,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,3553,346826,34,Entrega realizada,4/3/2021,,
NORTE,TOCANTINS,SES,REQUISI«√O ADMINISTRATIVA,SCHERING-PLOUGH IND⁄STRIA FARMAC UTICA LTDA,"ROCUR‘NIO, BROMETO 10 MG/ML",AMPOLA 5 mL,351,346779,34,Entrega realizada,4/2/2021,,
NORTE,AMAP¡,SES,CONTRATO N∫ 305/2020 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 ML,4800,346781,34,Entrega realizada,4/2/2021,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,CONTRATO N∫ 305/2020 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 ML,33200,346782,34,Entrega realizada,4/2/2021,,
NORDESTE,RIO GRANDE DO NORTE,SES,CONTRATO N∫ 305/2020 - ARP 101/2020,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"FENTANILA, CITRATO 0,05 MG/ML ",AMPOLA 10 ML,13175,346783,34,Entrega realizada,4/2/2021,,
NORDESTE,ALAGOAS,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,25,-,-,Entrega realizada,4/2/2021,,
NORDESTE,ALAGOAS,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,5,-,-,Entrega realizada,4/2/2021,,
NORDESTE,BAHIA,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,2050,-,-,Entrega realizada,4/2/2021,,
NORDESTE,BAHIA,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML","AMPOLA 2,5 mL",9325,-,-,Entrega realizada,4/2/2021,,
NORDESTE,BAHIA,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,13835,-,-,Entrega realizada,4/2/2021,,
NORDESTE,CEAR¡,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,10860,-,-,Entrega realizada,4/2/2021,,
NORDESTE,CEAR¡,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,8730,-,-,Entrega realizada,4/2/2021,,
CENTRO-OESTE,MATO GROSSO,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,825,-,-,Entrega realizada,4/2/2021,,
CENTRO-OESTE,MATO GROSSO,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,2600,-,-,Entrega realizada,4/2/2021,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,2850,-,-,Entrega realizada,4/2/2021,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML","AMPOLA 2,5 mL",5550,-,-,Entrega realizada,4/2/2021,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,1740,-,-,Entrega realizada,4/2/2021,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,2510,-,-,Entrega realizada,4/2/2021,,
SUDESTE,MINAS GERAIS,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,3035,-,-,Entrega realizada,4/2/2021,,
SUDESTE,MINAS GERAIS,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,6320,-,-,Entrega realizada,4/2/2021,,
SUL,PARAN¡,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,2315,-,-,Entrega realizada,4/2/2021,,
SUL,PARAN¡,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,13380,-,-,Entrega realizada,4/2/2021,,
NORDESTE,PIAUÕ,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML","AMPOLA 2,5 mL",3200,-,-,Entrega realizada,4/2/2021,,
NORDESTE,PIAUÕ,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,685,-,-,Entrega realizada,4/2/2021,,
SUDESTE,RIO DE JANEIRO,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,2750,-,-,Entrega realizada,4/2/2021,,
SUDESTE,RIO DE JANEIRO,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML","AMPOLA 2,5 mL",7700,-,-,Entrega realizada,4/2/2021,,
SUDESTE,RIO DE JANEIRO,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,2420,-,-,Entrega realizada,4/2/2021,,
SUDESTE,RIO DE JANEIRO,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,5190,-,-,Entrega realizada,4/2/2021,,
NORDESTE,RIO GRANDE DO NORTE,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,1815,-,-,Entrega realizada,4/2/2021,,
SUL,RIO GRANDE DO SUL,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,14750,-,-,Entrega realizada,4/2/2021,,
SUL,RIO GRANDE DO SUL,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML","AMPOLA 2,5 mL",25075,-,-,Entrega realizada,4/2/2021,,
SUL,RIO GRANDE DO SUL,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"CISATRAC⁄RIO, BESILATO 2 MG/ML ",AMPOLA 5 mL,11415,-,-,Entrega realizada,4/2/2021,,
SUL,RIO GRANDE DO SUL,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"MIDAZOLAM 5 MG/ML, SOLU«√O INJET¡VEL",AMPOLA 10 mL,21060,-,-,Entrega realizada,4/2/2021,,
NORTE,ROND‘NIA,SES,REQUISI«√O ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRIST¡LIA PRODUTOS QUÕMICOS E FARMAC UTICOS LTDA,"ATRAC⁄RIO, BESILATO 10 MG/ML",AMPOLA 5 mL,2300,-,-,Entrega realizada,4/2/2021,,
