REGIÃO,ESTADO,DESTINATÁRIO,ORIGEM,FORNECEDOR,MEDICAMENTO,APRESENTAÇÃO,QUANTIDADE,PEDIDO SISMAT,STATUS,DATA DE ENTREGA
CENTRO-OESTE,DISTRITO FEDERAL,SES,REQUISIÇÃO ADMINISTRATIVA,SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA,ROCURÔNIO,,,,,
CENTRO-OESTE,MATO GROSSO,SES,REQUISIÇÃO ADMINISTRATIVA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
CENTRO-OESTE,MATO GROSSO,SES,REQUISIÇÃO ADMINISTRATIVA,SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA,ROCURÔNIO,,,,,
SUL,PARANÁ,SES,REQUISIÇÃO ADMINISTRATIVA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUL,PARANÁ,SES,CONTRATO Nº 305/2020 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUL,PARANÁ,SES,REQUISIÇÃO ADMINISTRATIVA,SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA,ROCURÔNIO,,,,,
NORTE,RONDÔNIA,SES,REQUISIÇÃO ADMINISTRATIVA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORTE,RONDÔNIA,SES,CONTRATO Nº 305/2020 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORTE,RONDÔNIA,SES,REQUISIÇÃO ADMINISTRATIVA,SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA,ROCURÔNIO,,,,,
SUL,SANTA CATARINA,SES,CONTRATO Nº 305/2020 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUL,SANTA CATARINA,SES,REQUISIÇÃO ADMINISTRATIVA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUL,SANTA CATARINA,SES,CONTRATO Nº 305/2020 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUL,SANTA CATARINA,SES,REQUISIÇÃO ADMINISTRATIVA,SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA,ROCURÔNIO,,,,,
SUDESTE,RIO DE JANEIRO,SES,DEVOLUÇÃO EMPRÉSTIMO UNIMED,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUDESTE,RIO DE JANEIRO,SES,DEVOLUÇÃO EMPRÉSTIMO UNIMED,SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA,ROCURÔNIO,,,,,
SUDESTE,RIO DE JANEIRO,SES,DEVOLUÇÃO EMPRÉSTIMO UNIMED,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
NORTE,ACRE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,NOREPINEFRINA,,,,,
NORDESTE,ALAGOAS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORDESTE,ALAGOAS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,NOREPINEFRINA,,,,,
NORDESTE,ALAGOAS,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
NORTE,AMAPÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORTE,AMAPÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,NOREPINEFRINA,,,,,
NORTE,AMAPÁ,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,AMSTELFARMA BV,DIAZEPAM 5 MG/ML,AMPOLA 2 mL,3.30,348547,Entrega realizada,18/04/2021
CENTRO-OESTE,GOIÁS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,AMSTELFARMA BV,DIAZEPAM 5 MG/ML,AMPOLA 2 mL,47.00,348549,Entrega realizada,17/04/2021
CENTRO-OESTE,MATO GROSSO DO SUL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,NOREPINEFRINA,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
NORTE,RONDÔNIA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORTE,RONDÔNIA,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
NORTE,RORAIMA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORTE,RORAIMA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,NOREPINEFRINA,,,,,
SUL,SANTA CATARINA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORDESTE,SERGIPE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORDESTE,SERGIPE,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
NORTE,TOCANTINS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,NOREPINEFRINA,,,,,
NORTE,AMAPÁ,SES,REQUISIÇÃO ADMINISTRATIVA,SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA,ROCURÔNIO,,,,,
CENTRO-OESTE,GOIÁS,SES,REQUISIÇÃO ADMINISTRATIVA,SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA,ROCURÔNIO,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,REQUISIÇÃO ADMINISTRATIVA,SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA,ROCURÔNIO,,,,,
NORDESTE,PARAÍBA,SES,REQUISIÇÃO ADMINISTRATIVA,SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA,ROCURÔNIO,,,,,
NORTE,RONDÔNIA,SES,REQUISIÇÃO ADMINISTRATIVA,SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA,ROCURÔNIO,,,,,
NORTE,RORAIMA,SES,REQUISIÇÃO ADMINISTRATIVA,SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA,ROCURÔNIO,,,,,
NORDESTE,SERGIPE,SES,REQUISIÇÃO ADMINISTRATIVA,SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA,ROCURÔNIO,,,,,
NORTE,TOCANTINS,SES,REQUISIÇÃO ADMINISTRATIVA,SCHERING-PLOUGH INDÚSTRIA FARMACÊUTICA LTDA,ROCURÔNIO,,,,,
NORTE,ACRE,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORTE,ACRE,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORTE,ACRE,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,ALAGOAS,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORDESTE,ALAGOAS,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORDESTE,ALAGOAS,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORTE,AMAPÁ,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORTE,AMAPÁ,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORTE,AMAPÁ,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORTE,AMAZONAS,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORTE,AMAZONAS,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORTE,AMAZONAS,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,BAHIA,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORDESTE,BAHIA,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORDESTE,BAHIA,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,CEARÁ,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORDESTE,CEARÁ,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORDESTE,CEARÁ,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
SUDESTE,ESPÍRITO SANTO,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
SUDESTE,ESPÍRITO SANTO,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
SUDESTE,ESPÍRITO SANTO,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
CENTRO-OESTE,GOIÁS,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
CENTRO-OESTE,GOIÁS,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
CENTRO-OESTE,GOIÁS,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,MARANHÃO,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORDESTE,MARANHÃO,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORDESTE,MARANHÃO,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
CENTRO-OESTE,MATO GROSSO,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
CENTRO-OESTE,MATO GROSSO,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
CENTRO-OESTE,MATO GROSSO,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
SUDESTE,MINAS GERAIS,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
SUDESTE,MINAS GERAIS,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
SUDESTE,MINAS GERAIS,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORTE,PARÁ,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORTE,PARÁ,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORTE,PARÁ,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,PARAÍBA,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORDESTE,PARAÍBA,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORDESTE,PARAÍBA,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
SUL,PARANÁ,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
SUL,PARANÁ,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
SUL,PARANÁ,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,PERNAMBUCO,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORDESTE,PERNAMBUCO,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORDESTE,PERNAMBUCO,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,PIAUÍ,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORDESTE,PIAUÍ,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORDESTE,PIAUÍ,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
SUDESTE,RIO DE JANEIRO,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
SUDESTE,RIO DE JANEIRO,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
SUDESTE,RIO DE JANEIRO,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
SUL,RIO GRANDE DO SUL,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
SUL,RIO GRANDE DO SUL,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
SUL,RIO GRANDE DO SUL,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORTE,RONDÔNIA,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORTE,RONDÔNIA,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORTE,RONDÔNIA,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORTE,RONDÔNIA,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORTE,RONDÔNIA,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORTE,RONDÔNIA,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORTE,RONDÔNIA,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORTE,RONDÔNIA,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORTE,RORAIMA,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORTE,RORAIMA,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORTE,RORAIMA,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
SUL,SANTA CATARINA,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
SUL,SANTA CATARINA,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
SUL,SANTA CATARINA,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
SUDESTE,SÃO PAULO,SES,CONTRATO Nº 305/2020 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,FENTANILA,,,,,
SUDESTE,SÃO PAULO,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
SUDESTE,SÃO PAULO,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
SUDESTE,SÃO PAULO,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,SERGIPE,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORDESTE,SERGIPE,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORDESTE,SERGIPE,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORTE,TOCANTINS,SES,DOAÇÃO VALE,VALE S/A,FENTANILA,,,,,
NORTE,TOCANTINS,SES,DOAÇÃO VALE,VALE S/A,PROPOFOL 10 MG/ML,,,,,
NORTE,TOCANTINS,SES,DOAÇÃO VALE,VALE S/A,MIDAZOLAM 5 MG/ML,,,,,
NORTE,ACRE,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
NORDESTE,ALAGOAS,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
NORTE,AMAPÁ,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
NORTE,AMAZONAS,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
NORDESTE,BAHIA,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
NORDESTE,CEARÁ,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
SUDESTE,ESPÍRITO SANTO,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
CENTRO-OESTE,GOIÁS,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
NORDESTE,MARANHÃO,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
CENTRO-OESTE,MATO GROSSO,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
SUDESTE,MINAS GERAIS,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
NORTE,PARÁ,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
NORDESTE,PARAÍBA,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
SUL,PARANÁ,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
NORDESTE,PERNAMBUCO,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
NORDESTE,PIAUÍ,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
SUDESTE,RIO DE JANEIRO,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
SUL,RIO GRANDE DO SUL,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
NORTE,RONDÔNIA,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
NORTE,RORAIMA,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
SUL,SANTA CATARINA,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
SUDESTE,SÃO PAULO,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
NORDESTE,SERGIPE,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
NORTE,TOCANTINS,SES,DOAÇÃO VALE,VALE S/A,CISATRACÚRIO,,,,,
NORDESTE,ALAGOAS,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
NORTE,AMAPÁ,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,BAHIA,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,MARANHÃO,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
NORTE,PARÁ,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,PERNAMBUCO,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
SUDESTE,RIO DE JANEIRO,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
NORTE,RONDÔNIA,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
NORTE,RORAIMA,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,SERGIPE,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,ALAGOAS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORTE,AMAPÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORTE,ACRE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORDESTE,BAHIA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
CENTRO-OESTE,GOIÁS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
CENTRO-OESTE,MATO GROSSO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
SUDESTE,MINAS GERAIS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORTE,PARÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORDESTE,PARAÍBA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORDESTE,PERNAMBUCO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORDESTE,PIAUÍ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
SUDESTE,RIO DE JANEIRO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORTE,RONDÔNIA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORTE,RORAIMA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
SUL,SANTA CATARINA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
SUDESTE,SÃO PAULO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE RENAUDIN,CETAMINA,,,,,
NORDESTE,CEARÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,AMSTELFARMA BV,DIAZEPAM 5 MG/ML,AMPOLA 2 mL,14.50,349283,Entrega realizada,24/04/2021
SUDESTE,ESPÍRITO SANTO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,AMSTELFARMA BV,DIAZEPAM 5 MG/ML,AMPOLA 2 mL,30.20,349284,Entrega realizada,23/04/2021
CENTRO-OESTE,MATO GROSSO DO SUL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,AMSTELFARMA BV,DIAZEPAM 5 MG/ML,AMPOLA 2 mL,15.90,349271,Entrega realizada,24/04/2021
NORTE,ACRE,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,FENTANILA,,,,,
NORTE,ACRE,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MORFINA,,,,,
NORDESTE,ALAGOAS,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,FENTANILA,,,,,
NORDESTE,ALAGOAS,SES,DOAÇÃO ESPANHA,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MIDAZOLAM 5 MG/ML,,,,,
NORTE,AMAPÁ,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,FENTANILA,,,,,
NORTE,AMAPÁ,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ETOMIDATO 2 MG/ML,AMPOLA 10 ML,375.00,349777,Entrega realizada,05/05/2021
NORTE,AMAPÁ,SES,REQUISIÇÃO ADMINISTRATIVA,LABORATORIO TEUTO,MIDAZOLAM 5 MG/ML,,,,,
NORTE,AMAZONAS,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MORFINA,,,,,
NORDESTE,CEARÁ,SES,CONTRATO 88/2021 - ARP 101/2020,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,FENTANILA,,,,,
