Tribunal,Magistrado,MÍs/Ano Ref.,Subsidio ,Direitos Pessoais ,IndenizaÁıes ,Direitos Eventuais ,Total de Rendimentos ,PrevidÍncia P˙blica ,Imposto de Renda ,Descontos Diversos ,RetenÁ„o por Teto Constitucional ,Total de Descontos ,Rendimento LÌquido 
TRF4,CRISTIANO ESTRELA DA SILVA,dez/20,32004.65,0.00,910.08,12388.90,45303.63,5451.56,8601.49,48.31,4502.52,18603.88,26699.75
TRF4,CRISTINA DE ALBUQUERQUE VIEIRA,dez/20,32004.65,0.00,910.08,12874.17,45788.90,5252.65,8387.55,680.54,3903.60,18224.34,27564.56
TRF4,CRISTINA ROCHA,dez/20,33689.11,0.00,215.00,163821.06,197725.17,9144.60,0.00,0.00,0.00,9144.60,188580.57
TRF4,DANIEL ANTONIAZZI FREITAG,dez/20,32004.65,0.00,910.08,13849.98,46764.71,713.10,9597.93,2745.60,4876.85,17933.48,28831.23
TRF4,DANIEL LUERSEN,dez/20,33689.11,0.00,910.08,11229.70,45828.89,5498.02,8424.35,533.31,5625.49,20081.17,25747.72
TRF4,DANIEL LUIS SPEGIORIN,dez/20,33689.11,0.00,910.08,11229.70,45828.89,713.10,8991.06,2875.03,5625.49,18204.68,27624.21
TRF4,DANIEL MACHADO DA ROCHA,dez/20,33689.11,0.00,910.08,163605.75,198204.94,5071.99,39607.07,4315.63,5625.49,54620.18,143584.76
TRF4,DANIEL MARCHIONATTI BARBOSA,dez/20,33689.11,0.00,910.08,0.00,34599.19,713.10,7554.17,2821.21,0.00,11088.48,23510.71
TRF4,DANIEL RAUPP,dez/20,33689.11,0.00,910.08,5614.85,40214.04,713.10,9142.79,3049.40,10.64,12915.93,27298.11
TRF4,DANIELA CRISTINA DE OLIVEIRA PERTILE VICTORIA,dez/20,32004.65,0.00,910.08,15160.10,48074.83,5818.07,8955.42,595.85,5625.49,20994.83,27080.00
TRF4,DANIELA TOCCHETTO CAVALHEIRO,dez/20,33689.11,0.00,910.08,14924.91,49524.10,713.10,9887.55,352.65,5625.49,16578.79,32945.31
TRF4,DANIELLE PERINI ARTIFON,dez/20,33689.11,0.00,910.08,0.00,34599.19,5498.02,6883.19,320.05,0.00,12701.26,21897.93
TRF4,DANILO GOMES SANCHOTENE,dez/20,32004.65,0.00,910.08,0.00,32914.73,713.10,7735.82,361.99,0.00,8810.91,24103.82
TRF4,DANILO PEREIRA JUNIOR,dez/20,33689.11,5498.02,910.08,161623.15,201720.36,9831.87,41256.70,2335.07,3891.78,57315.42,144404.94
TRF4,DEBORA CORADINI PADOIN,dez/20,32004.65,0.00,1629.70,12694.39,46328.74,5513.16,8584.88,907.32,4427.66,19433.02,26895.72
TRF4,DECIO JOSE DA SILVA,dez/20,33689.11,0.00,1340.08,160690.63,195719.82,9927.77,39821.92,4827.49,5625.49,60202.67,135517.15
TRF4,DENISE DIAS DE CASTRO BINS SCHWANCK,dez/20,33689.11,0.00,910.08,10855.38,45454.57,713.10,9247.06,2450.52,5251.17,17661.85,27792.72
TRF4,DIEGO VIEGAS VERAS,dez/20,32004.65,0.00,1629.70,0.00,33634.35,713.10,7026.05,2425.84,0.00,10164.99,23469.36
TRF4,DIENYFFER BRUM DE MORAES,dez/20,32004.65,0.00,910.08,10743.08,43657.81,713.10,9740.20,798.09,3454.41,14705.80,28952.01
TRF4,DINEU DE PAULA,dez/20,32004.65,0.00,910.08,10797.42,43712.15,5198.97,8469.39,446.00,3454.41,17568.77,26143.38
TRF4,DIOGENES TARCISIO MARCELINO TEIXEIRA,dez/20,32004.65,8163.15,910.08,14598.62,55676.50,6192.49,8644.46,582.10,7596.15,23015.20,32661.30
TRF4,DIOGO EDELE PIMENTEL,dez/20,32004.65,0.00,910.08,10443.63,43358.36,713.10,9241.56,2009.72,3154.96,15119.34,28239.02
TRF4,DULCE HELENA DIAS BRASIL,dez/20,33689.11,5498.02,910.08,81976.16,122073.37,7802.68,23390.55,145.43,4502.52,35841.18,86232.19
TRF4,EDGARD ANTONIO LIPPMANN JUNIOR,dez/20,36635.46,0.00,0.00,175840.62,212476.08,10020.77,45499.65,133039.92,0.00,188560.34,23915.74
TRF4,EDILBERTO BARBOSA CLEMENTINO,dez/20,33689.11,4821.33,910.08,11229.70,50650.22,713.10,8878.36,3109.34,10446.82,23147.62,27502.60
TRF4,EDUARDO CORREIA DA SILVA,dez/20,33689.11,0.00,910.08,10855.38,45454.57,713.10,9740.20,313.51,5251.17,16017.98,29436.59
TRF4,EDUARDO DIDONET TEIXEIRA,dez/20,32004.65,0.00,1629.70,10668.22,44302.57,5177.97,8355.95,353.26,3379.55,17266.73,27035.84
TRF4,EDUARDO FERNANDO APPIO,dez/20,33689.11,0.00,910.08,8983.76,43582.95,356.55,5101.73,17051.08,3379.55,25888.91,17694.04
TRF4,EDUARDO GOMES PHILIPPSEN,dez/20,33689.11,0.00,910.08,11229.70,45828.89,713.10,6770.72,2175.40,5625.49,15284.71,30544.18
TRF4,EDUARDO KAHLER RIBEIRO,dez/20,32004.65,0.00,1629.70,12864.65,46499.00,713.10,9355.69,2581.55,4652.25,17302.59,29196.41
TRF4,EDUARDO RIVERA PALMEIRA FILHO,dez/20,32004.65,0.00,910.08,14598.62,47513.35,5818.07,8695.29,977.26,5625.49,21116.11,26397.24
TRF4,EDUARDO TONETTO PICARELLI,dez/20,33689.11,0.00,910.08,159821.71,194420.90,10071.65,38192.02,1629.32,7989.64,57882.63,136538.27
TRF4,EDUARDO VANDRE OLIVEIRA LEMA GARCIA,dez/20,33689.11,0.00,910.08,156387.74,190986.93,5177.82,39003.41,3437.39,5625.49,53244.11,137742.82
TRF4,EDVALDO MENDES DA SILVA,dez/20,33689.11,5498.02,910.08,161749.88,201847.09,9837.36,40662.76,256.64,5625.49,56382.25,145464.84
TRF4,ELCIO PINHEIRO DE CASTRO,dez/20,35462.22,0.00,0.00,165924.53,201386.75,9784.70,43008.30,443.82,0.00,53236.82,148149.93
TRF4,ELIANA PAGGIARIN MARINHO,dez/20,33689.11,5498.02,910.08,181598.07,221695.28,9927.77,43368.98,1659.97,7910.84,62867.56,158827.72
TRF4,ELISANGELA SIMON CAUREO,dez/20,33689.11,0.00,16602.64,8983.76,59275.51,5498.02,8372.21,108.30,3379.55,17358.08,41917.43
TRF4,ELLEN GRACIE NORTHFLEET,dez/20,0.00,0.00,0.00,187345.42,187345.42,4662.89,41826.65,0.00,0.00,46489.54,140855.88
TRF4,EMANUEL ALBERTO SPERANDIO GARCIA GIMENES,dez/20,32004.65,0.00,910.08,9506.60,42421.33,713.10,9852.43,268.06,1620.23,12453.82,29967.51
TRF4,EMMERSON GAZDA,dez/20,33689.11,0.00,910.08,14730.43,49329.62,713.10,9858.37,547.00,5625.49,16743.96,32585.66
TRF4,ENRIQUE FELDENS RODRIGUES,dez/20,33689.11,0.00,1629.70,10481.06,45799.87,5498.02,8320.07,1423.78,4876.85,20118.72,25681.15
TRF4,ERICO SANCHES FERREIRA DOS SANTOS,dez/20,32004.65,0.00,910.08,7248.48,40163.21,713.10,9545.54,355.08,0.00,10613.72,29549.49
TRF4,ERIKA GIOVANINI REUPKE,dez/20,33689.11,0.00,1629.70,11229.70,46548.51,5498.02,8320.07,580.00,5625.49,20023.58,26524.93
TRF4,ERIVALDO RIBEIRO DOS SANTOS,dez/20,33689.11,5498.02,1340.08,166582.20,207109.41,9868.63,41964.60,1456.80,5625.49,58915.52,148193.89
TRF4,ERODI CARDOSO DA ROCHA,dez/20,35462.22,0.00,0.00,226567.24,262029.46,5121.81,62214.83,84.14,0.00,67420.78,194608.68
TRF4,EVANDRO UBIRATAN PAIVA DA SILVEIRA,dez/20,32004.65,0.00,2349.32,6756.54,41110.51,713.10,9593.87,402.05,0.00,10709.02,30401.49
TRF4,EVERSON GUIMARAES SILVA,dez/20,32004.65,0.00,910.08,11945.75,44860.48,5406.48,8614.22,792.83,3679.01,18492.54,26367.94
TRF4,EZIO TEIXEIRA,dez/20,33689.11,686.89,910.08,153769.96,189056.04,9972.01,36968.42,5128.24,4440.77,56509.44,132546.60
TRF4,FABIA SOUSA PRESSER,dez/20,32004.65,0.00,910.08,10312.61,43227.34,5177.97,8355.95,731.82,3023.94,17289.68,25937.66
TRF4,FABIANO BLEY FRANCO,dez/20,32004.65,3434.43,910.08,14598.62,50947.78,6470.61,8515.84,635.69,9059.92,24682.06,26265.72
TRF4,FABIANO HENRIQUE DE OLIVEIRA,dez/20,32004.65,0.00,1629.70,6344.78,39979.13,5220.65,8136.78,347.93,0.00,13705.36,26273.77
TRF4,FABIO BITTENCOURT DA ROSA,dez/20,35462.22,0.00,0.00,193558.67,229020.89,9784.70,0.00,590.32,0.00,10375.02,218645.87
TRF4,FABIO DELMIRO DOS SANTOS,dez/20,32004.65,0.00,1629.70,10537.21,44171.56,5209.98,8451.42,853.04,3248.53,17762.97,26408.59
TRF4,FABIO DUTRA LUCARELLI,dez/20,33689.11,686.89,910.08,156283.05,191569.13,5044.49,38844.82,3923.79,6312.38,54125.48,137443.65
TRF4,FABIO HASSEN ISMAEL,dez/20,33689.11,0.00,910.08,5989.18,40588.37,713.10,8920.84,2676.19,384.97,12695.10,27893.27
TRF4,FABIO NUNES DE MARTINO,dez/20,33689.11,0.00,910.08,9732.41,44331.60,713.10,9635.93,489.46,4128.20,14966.69,29364.91
TRF4,FABIO SOARES PEREIRA,dez/20,32004.65,0.00,910.08,14598.62,47513.35,713.10,10203.43,413.33,5625.49,16955.35,30558.00
TRF4,FABIO VITORIO MATTIELLO,dez/20,33689.11,2425.28,910.08,11229.70,48254.17,5958.82,7595.61,858.24,8050.77,22463.44,25790.73
TRF4,FABRICIO BITTENCOURT DA CRUZ,dez/20,33689.11,0.00,1629.70,5989.18,41307.99,5498.02,8320.07,625.39,384.97,14828.45,26479.54
TRF4,FELIPE VEIT LEAL,dez/20,32004.65,0.00,910.08,11847.94,44762.67,5473.24,8519.33,577.93,4015.90,18586.40,26176.27
TRF4,FERNANDA BOHN,dez/20,32004.65,0.00,1629.70,11396.34,45030.69,713.10,9149.65,2398.40,4053.33,16314.48,28716.21
TRF4,FERNANDO DIAS DE ANDRADE,dez/20,32004.65,0.00,910.08,7112.14,40026.87,5177.97,8359.54,732.32,0.00,14269.83,25757.04
TRF4,FERNANDO QUADROS DA SILVA,dez/20,35462.22,5834.91,910.08,176776.90,218984.11,10380.08,44288.29,2634.93,7989.64,65292.94,153691.17
TRF4,FERNANDO RIBEIRO PACHECO,dez/20,32004.65,0.00,910.08,11634.22,44548.95,713.10,9799.97,294.14,4128.20,14935.41,29613.54
TRF4,FERNANDO TONDING ETGES,dez/20,33689.11,0.00,2349.32,7112.15,43150.58,713.10,8991.06,3024.74,1507.94,14236.84,28913.74
TRF4,FERNANDO ZANDONA,dez/20,33689.11,0.00,910.08,11229.70,45828.89,713.10,8627.63,3799.79,5625.49,18766.01,27062.88
TRF4,FLAVIA DA SILVA XAVIER,dez/20,33689.11,0.00,910.08,79756.52,114355.71,3069.99,22245.17,963.90,5251.17,31530.23,82825.48
TRF4,FLAVIO ANTONIO DA CRUZ,dez/20,32004.65,0.00,910.08,11314.23,44228.96,5282.94,8506.07,598.05,3753.87,18140.93,26088.03
TRF4,FLAVIO AYRES DOS SANTOS PEREIRA,dez/20,32004.65,0.00,910.08,11069.10,43983.83,5250.59,8582.05,376.38,3454.41,17663.43,26320.40
TRF4,FRANCISCO DE ASSIS PRAXEDES,dez/20,33689.11,1773.11,0.00,215238.87,250701.09,5121.81,0.00,586.22,0.00,5708.03,244993.06
TRF4,FRANCISCO DONIZETE GOMES,dez/20,33689.11,2892.91,910.08,172847.77,210339.87,7322.66,37837.69,18364.09,7989.64,71514.08,138825.79
TRF4,FRANCISCO OSTERMANN DE AGUIAR,dez/20,32004.65,0.00,2349.32,10910.32,45264.29,713.10,9090.62,2674.28,3023.94,15501.94,29762.35
TRF4,FRANCO MATTOS E SILVA,dez/20,33689.11,0.00,910.08,8983.76,43582.95,713.10,8709.59,2973.82,3379.55,15776.06,27806.89
TRF4,FREDERICO VALDEZ PEREIRA,dez/20,33689.11,0.00,910.08,11199.01,45798.20,5498.02,8320.07,679.76,4876.85,19374.70,26423.50
TRF4,FRIEDMANN ANDERSON WENDPAP,dez/20,33689.11,5498.02,910.08,5614.85,45712.06,5498.02,8372.21,3588.84,10.64,17469.71,28242.35
TRF4,GABRIEL BORGES KNAPP,dez/20,32004.65,0.00,910.08,10685.13,43599.86,713.10,9149.65,2726.04,3342.12,15930.91,27668.95
TRF4,GABRIEL DE JESUS TEDESCO WEDY,dez/20,33689.11,0.00,910.08,11229.70,45828.89,5498.02,8424.35,523.58,5625.49,20071.44,25757.45
TRF4,GABRIEL MENNA BARRETO VON GEHLEN,dez/20,32004.65,0.00,1629.70,10896.06,44530.41,713.10,9164.59,2726.69,3379.55,15983.93,28546.48
TRF4,GABRIEL URBANAVICIUS MARQUES,dez/20,32004.65,0.00,910.08,3664.74,36579.47,713.10,8138.13,2361.83,0.00,11213.06,25366.41
TRF4,GABRIELA HARDT,dez/20,32004.65,0.00,910.08,10668.22,43582.95,713.10,9030.43,2940.55,3379.55,16063.63,27519.32
TRF4,GABRIELA PIETSCH SERAFIN,dez/20,33689.11,0.00,1629.70,13439.46,48758.27,713.10,9001.15,3451.27,4876.85,18042.37,30715.90
TRF4,GABRIELE SANT'ANNA OLIVEIRA BRUM,dez/20,32004.65,0.00,1629.70,10106.73,43741.08,713.10,9225.04,2129.22,2818.06,14885.42,28855.66
TRF4,GEORGIA ZIMMERMANN SPERB,dez/20,32004.65,0.00,1629.70,9900.85,43535.20,713.10,9740.20,664.25,2612.18,13729.73,29805.47
TRF4,GERMANO ALBERTON JUNIOR,dez/20,33689.11,0.00,910.08,5614.85,40214.04,5498.02,8320.07,628.31,10.64,14457.04,25757.00
TRF4,GERSON GODINHO DA COSTA,dez/20,33689.11,0.00,910.08,11229.70,45828.89,713.10,9090.65,2472.98,5625.49,17902.22,27926.67
TRF4,GERSON LUIZ ROCHA,dez/20,33689.11,5498.02,1125.08,173693.16,214005.37,9927.75,44700.90,1717.86,5625.49,61972.00,152033.37
TRF4,GESSIEL PINHEIRO DE PAIVA,dez/20,32004.65,0.00,910.08,7168.30,40083.03,713.10,9707.10,574.20,0.00,10994.40,29088.63
TRF4,GIANE MAIO DUARTE,dez/20,32004.65,0.00,1629.70,9568.80,43203.15,5523.83,8495.12,381.42,1302.05,15702.42,27500.73
TRF4,GIANNI CASSOL KONZEN,dez/20,33689.11,0.00,910.08,11229.70,45828.89,5498.02,8372.21,877.14,5625.49,20372.86,25456.03
TRF4,GILSON JACOBSEN,dez/20,33689.11,0.00,910.08,9732.41,44331.60,5498.02,8267.94,774.86,4128.20,18669.02,25662.58
TRF4,GILSON LANGARO DIPP,dez/20,0.00,0.00,0.00,53907.71,53907.71,1379.50,11979.43,0.00,0.00,13358.93,40548.78
TRF4,GILSON LUIZ INACIO,dez/20,33689.11,5498.02,1340.08,161967.82,202495.03,9839.96,40961.59,4598.35,5251.17,60651.07,141843.96
TRF4,GIOVANA GUIMARAES CORTEZ,dez/20,33689.11,0.00,910.08,8235.12,42834.31,713.10,9635.93,375.93,2630.91,13355.87,29478.44
TRF4,GIOVANI BIGOLIN,dez/20,33689.11,0.00,910.08,79456.19,114055.38,7806.86,21160.29,1285.61,4207.00,34459.76,79595.62
TRF4,GIOVANNA MAYER,dez/20,32004.65,0.00,1629.70,10722.56,44356.91,713.10,9045.37,2958.11,3379.55,16096.13,28260.78
TRF4,GISELE LEMKE,dez/20,33689.11,0.00,910.08,162666.08,197265.27,10071.67,38727.63,1556.71,7989.64,58345.65,138919.62
TRF4,GLAUCIA REGINA SEVERO SOARES,dez/20,13948.82,0.00,0.00,76892.93,90841.75,4141.79,14340.67,0.00,0.00,18482.46,72359.29
TRF4,GRAZIELA CRISTINE BUNDCHEN,dez/20,32004.65,0.00,910.08,10668.22,43582.95,5177.97,8460.22,1249.99,3379.55,18267.73,25315.22
TRF4,GRAZIELA SOARES,dez/20,33689.11,0.00,910.08,5614.85,40214.04,713.10,8886.78,3107.02,10.64,12717.54,27496.50
TRF4,GRAZIELLE BLUME SULZBACH,dez/20,32004.65,0.00,910.08,10668.22,43582.95,713.10,9134.70,2201.81,3379.55,15429.16,28153.79
TRF4,GUEVERSON ROGERIO FARIAS,dez/20,33689.11,0.00,910.08,6363.50,40962.69,2749.01,4495.93,17247.74,759.29,25251.97,15710.72
TRF4,GUILHERME BELTRAMI,dez/20,33689.11,0.00,910.08,163318.83,197918.02,9927.75,39266.98,1695.46,5625.49,56515.68,141402.34
TRF4,GUILHERME GEHLEN WALCHER,dez/20,32004.65,0.00,1629.70,11620.93,45255.28,713.10,8814.93,3753.51,4277.93,17559.47,27695.81
TRF4,GUILHERME MAINES CAON,dez/20,33689.11,0.00,1629.70,9358.09,44676.90,713.10,9043.19,3180.76,3753.88,16690.93,27985.97
TRF4,GUILHERME PINHO MACHADO,dez/20,0.00,0.00,0.00,146559.57,146559.57,4347.73,29884.25,0.00,0.00,34231.98,112327.59
TRF4,GUILHERME ROMAN BORGES,dez/20,32004.65,0.00,910.08,11600.41,44515.14,5315.97,8452.16,421.37,4203.06,18392.56,26122.58
TRF4,GUSTAVO ALVES CARDOSO,dez/20,32004.65,0.00,1629.70,10312.61,43946.96,713.10,9082.57,2420.27,3023.94,15239.88,28707.08
TRF4,GUSTAVO BRUM,dez/20,32004.65,0.00,1629.70,11932.46,45566.81,356.55,5033.24,18062.67,3828.74,27281.20,18285.61
TRF4,GUSTAVO CHIES CIGNACHI,dez/20,33689.11,0.00,910.08,14902.84,49502.03,713.10,8587.57,3120.87,7989.64,20411.18,29090.85
TRF4,GUSTAVO DIAS DE BARCELLOS,dez/20,33689.11,0.00,910.08,10481.06,45080.25,5498.02,8372.21,807.67,4876.85,19554.75,25525.50
TRF4,GUSTAVO PEDROSO SEVERO,dez/20,33689.11,0.00,2349.32,11229.70,47268.13,713.10,8860.06,3014.58,5625.49,18213.23,29054.90
TRF4,GUSTAVO RICHTER,dez/20,32004.65,0.00,1629.70,6400.93,40035.28,5177.97,8216.09,573.79,0.00,13967.85,26067.43
TRF4,GUSTAVO SCHNEIDER ALVES,dez/20,33689.11,0.00,910.08,6363.50,40962.69,356.55,3597.56,19266.07,759.29,23979.47,16983.22
TRF4,GUY VANDERLEY MARCUZZO,dez/20,33689.11,5498.02,910.08,82212.58,122309.79,7863.30,22939.65,4781.13,759.29,36343.37,85966.42
TRF4,GYSELE MARIA SEGALA DA CRUZ,dez/20,33689.11,0.00,910.08,11229.70,45828.89,5498.02,8267.94,679.11,5625.49,20070.56,25758.33
TRF4,HELDER TEIXEIRA DE OLIVEIRA,dez/20,33689.11,0.00,910.08,10919.88,45519.07,713.10,9635.93,580.00,5251.17,16180.20,29338.87
TRF4,HELENA DELGADO RAMOS FIALHO MOREIRA,dez/20,0.00,0.00,0.00,128028.91,128028.91,3826.50,27104.79,0.00,0.00,30931.29,97097.62
TRF4,HELENA SOUZA GARCIA,dez/20,35462.22,0.00,0.00,225322.45,260784.67,5121.81,0.00,357.62,0.00,5479.43,255305.24
TRF4,HELOISA MENEGOTTO POZENATO,dez/20,32004.65,0.00,1629.70,3556.07,37190.42,713.10,8609.46,683.23,0.00,10005.79,27184.63
TRF4,HENRIQUE LUIZ HARTMANN,dez/20,33689.11,0.00,910.08,11229.70,45828.89,5498.02,8424.35,654.09,5625.49,20201.95,25626.94
TRF4,HERALDO GARCIA VITTA,dez/20,0.00,0.00,0.00,166920.84,166920.84,4530.91,34347.80,0.00,0.00,38878.71,128042.13
TRF4,HERLON SCHVEITZER TRISTAO,dez/20,32004.65,0.00,910.08,13131.51,46046.24,713.10,7599.65,581.52,5625.49,14519.76,31526.48
TRF4,HERMES SIEDLER DA CONCEICAO JUNIOR,dez/20,33689.11,5498.02,910.08,182789.38,222886.59,10029.35,42611.88,2334.81,5625.49,60601.53,162285.06
TRF4,HILDO NICOLAU PERON,dez/20,33689.11,0.00,0.00,0.00,33689.11,4784.92,7027.15,1717.29,0.00,13529.36,20159.75
TRF4,INEZIL PENNA MARINHO JUNIOR,dez/20,32004.65,0.00,910.08,11471.20,44385.93,5294.98,8495.13,630.44,4128.20,18548.75,25837.18
TRF4,INGRID SCHRODER SLIWKA,dez/20,33689.11,5498.02,910.08,163227.02,203324.23,9830.66,42015.31,1923.52,5625.49,59394.98,143929.25
TRF4,IRACEMA LONGHI,dez/20,33689.11,0.00,910.08,11229.70,45828.89,5498.02,8424.35,359.55,5625.49,19907.41,25921.48
TRF4,IVAN ARANTES JUNQUEIRA DANTAS FILHO,dez/20,32004.65,0.00,910.08,11192.27,44107.00,713.10,9740.20,208.33,3903.60,14565.23,29541.77
TRF4,IVANISE CORREA RODRIGUES PEROTONI,dez/20,33689.11,0.00,910.08,11229.70,45828.89,713.10,9635.93,314.00,5625.49,16288.52,29540.37
TRF4,IVO TOLOMINI,dez/20,33689.11,0.00,0.00,167429.25,201118.36,4784.92,45591.55,256.64,0.00,50633.11,150485.25
TRF4,IVORI LUIS DA SILVA SCHEFFER,dez/20,33689.11,0.00,1629.70,165798.62,201117.43,9862.01,37241.37,2362.68,5625.49,55091.55,146025.88
TRF4,JACQUELINE MICHELS BILHALVA,dez/20,33689.11,0.00,910.08,160876.34,195475.53,9826.45,38421.63,1704.61,5625.49,55578.18,139897.35
TRF4,JAIL BENITES DE AZAMBUJA,dez/20,22005.58,0.00,0.00,146079.88,168085.46,6828.39,33831.07,1672.23,0.00,42331.69,125753.77
TRF4,JAIRO GILBERTO SCHAFER,dez/20,33689.11,0.00,910.08,159043.88,193643.07,9909.18,39153.27,1715.18,5625.49,56403.12,137239.95
TRF4,JANAINA CASSOL MACHADO,dez/20,32004.65,0.00,910.08,10312.61,43227.34,713.10,9631.45,618.86,3023.94,13987.35,29239.99
TRF4,JOANE UNFER CALDERARO,dez/20,33689.11,0.00,2349.32,11229.70,47268.13,5498.02,8320.07,815.86,5625.49,20259.44,27008.69
TRF4,JOAO AUGUSTO CARNEIRO ARAUJO,dez/20,32004.65,0.00,1629.70,14598.62,48232.97,5818.07,8643.15,480.08,5625.49,20566.79,27666.18
TRF4,JOAO BATISTA BRITO OSORIO,dez/20,33689.11,2984.45,910.08,11229.70,48813.34,6065.07,8216.27,437.82,8609.94,23329.10,25484.24
TRF4,JOAO BATISTA LAZZARI,dez/20,33689.11,197.73,910.08,160536.67,195333.59,9901.23,40345.39,1667.75,0.00,51914.37,143419.22
TRF4,JOAO BATISTA PINTO SILVEIRA,dez/20,35462.22,2917.45,910.08,8991.04,48280.79,2917.45,4294.50,18204.44,4837.44,30253.83,18026.96
TRF4,JOAO CARLOS BARROS ROBERTI JUNIOR,dez/20,32004.65,0.00,1629.70,7112.14,40746.49,5177.97,8359.54,285.99,0.00,13823.50,26922.99
TRF4,JOAO PAULO NERY DOS PASSOS MARTINS,dez/20,32004.65,0.00,910.08,7110.33,40025.06,713.10,9085.66,2612.59,0.00,12411.35,27613.71
TRF4,JOAO PEDRO GEBRAN NETO,dez/20,35462.22,0.00,1555.08,178175.28,215192.58,10363.61,43568.53,5870.05,7989.64,67791.83,147400.75
TRF4,JOEL ILAN PACIORNIK,dez/20,0.00,0.00,0.00,157607.95,157607.95,4545.98,33134.94,0.00,0.00,37680.92,119927.03
TRF4,JOEL LUIS BORSUK,dez/20,32004.65,0.00,910.08,4538.98,37453.71,713.10,8827.62,1013.95,0.00,10554.67,26899.04
TRF4,JORGE ANTONIO MAURIQUE,dez/20,35462.22,0.00,0.00,160851.96,196314.18,9551.56,41712.82,2017.91,0.00,53282.29,143031.89
TRF4,JORGE LUIZ LEDUR BRITO,dez/20,33689.11,5498.02,910.08,162987.35,203084.56,9770.93,42190.80,1644.58,5625.49,59231.80,143852.76
TRF4,JOSE ANTONIO SAVARIS,dez/20,33689.11,0.00,910.08,152012.08,186611.27,5050.84,35225.47,1467.07,5625.49,47368.87,139242.40
TRF4,JOSE CAETANO ZANELLA,dez/20,33689.11,0.00,910.08,11229.70,45828.89,5498.02,8320.07,1047.08,5625.49,20490.66,25338.23
TRF4,JOSE CARLOS FABRI,dez/20,33689.11,0.00,1555.08,11229.70,46473.89,5498.02,8267.94,490.86,5625.49,19882.31,26591.58
TRF4,JOSE FERNANDO JARDIM DE CAMARGO,dez/20,35462.22,0.00,0.00,190443.68,225905.90,9134.22,49934.96,332.47,0.00,59401.65,166504.25
TRF4,JOSE FRANCISCO ANDREOTTI SPIZZIRRI,dez/20,33689.11,0.00,910.08,157358.51,191957.70,9927.75,38853.46,1739.32,5625.49,56146.02,135811.68
TRF4,JOSE JACOMO GIMENES,dez/20,33689.11,5498.02,910.08,171501.82,211599.03,9844.39,43104.99,1635.18,5625.49,60210.05,151388.98
TRF4,JOSE LUIS LUVIZETTO TERRA,dez/20,33689.11,0.00,910.08,8609.44,43208.63,5498.02,8011.26,666.28,4128.20,18303.76,24904.87
TRF4,JOSE LUIZ BORGES GERMANO DA SILVA,dez/20,35462.22,0.00,0.00,185885.02,221347.24,9784.41,0.00,3213.93,0.00,12998.34,208348.90
TRF4,JOSE MORSCHBACHER,dez/20,35462.22,0.00,0.00,218175.85,253638.07,5121.81,0.00,2684.32,0.00,7806.13,245831.94
TRF4,JOSE PAULO BALTAZAR JUNIOR,dez/20,0.00,0.00,0.00,152015.23,152015.23,4429.76,31135.28,0.00,0.00,35565.04,116450.19
TRF4,JOSE RIBEIRO,dez/20,0.00,0.00,0.00,152220.69,152220.69,4476.17,31044.93,0.00,0.00,35521.10,116699.59
TRF4,JOSE RICARDO PEREIRA,dez/20,33689.11,0.00,910.08,11229.70,45828.89,5498.02,8320.07,630.45,5625.49,20074.03,25754.86
TRF4,JOSE SABINO DA SILVEIRA,dez/20,33689.11,0.00,0.00,171718.40,205407.51,9202.15,0.00,1630.38,0.00,10832.53,194574.98
TRF4,JOSEANE DE FATIMA GRANJA,dez/20,32004.65,0.00,1629.70,9245.79,42880.14,5177.97,8460.22,362.17,1957.12,15957.48,26922.66
TRF4,JOSEANO MACIEL CORDEIRO,dez/20,32004.65,0.00,1629.70,11665.01,45299.36,713.10,9852.76,353.26,3398.26,14317.38,30981.98
TRF4,JULIA PATRICIA LIMA DE ATHAYDE,dez/20,24824.73,0.00,0.00,193556.13,218380.86,7763.56,47681.09,0.00,0.00,55444.65,162936.21
TRF4,JULIO GUILHERME BEREZOSKI SCHATTSCHNEIDER,dez/20,33689.11,0.00,910.08,160213.35,194812.54,5142.85,36773.86,183.55,7989.64,50089.90,144722.64
TRF4,JURANDI BORGES PINHEIRO,dez/20,33689.11,5498.02,910.08,168041.92,208139.13,9836.01,42662.08,208.33,1882.26,54588.68,153550.45
TRF4,KAREN ELER PESCH,dez/20,32004.65,0.00,910.08,14598.62,47513.35,5818.07,8799.56,389.29,5625.49,20632.41,26880.94
TRF4,KARINE DA SILVA CORDEIRO,dez/20,32004.65,0.00,910.08,9601.40,42516.13,713.10,9635.93,679.76,2312.73,13341.52,29174.61
TRF4,LADEMIRO DORS FILHO,dez/20,33689.11,0.00,910.08,11229.70,45828.89,5498.02,8267.94,680.54,5625.49,20071.99,25756.90
TRF4,LEANDRO CADENAS PRADO,dez/20,33689.11,0.00,1629.70,11229.70,46548.51,713.10,9635.93,994.87,5625.49,16969.39,29579.12
TRF4,LEANDRO DA SILVA JACINTO,dez/20,32004.65,0.00,910.08,10967.67,43882.40,5220.65,8500.62,327.11,3679.01,17727.39,26155.01
TRF4,LEANDRO PAULO CYPRIANI,dez/20,32004.65,0.00,910.08,4267.29,37182.02,5177.97,7577.21,650.28,0.00,13405.46,23776.56
